URL,Version,Status,OIDs,Name,Title,Description,Used
https://hispethiopia.org/enable/CodeSystem/ANC.B9.UrineDipstickResultNitritesCS,0.1.0,draft,,ANC.B9.UrineDipstickResultNitritesCS,ANC.B9. Urine dipstick result nitrites,"",
https://hispethiopia.org/enable/CodeSystem/ANC.B9.UrineDipstickResultProteinCS,0.1.0,draft,,ANC.B9.UrineDipstickResultProteinCS,ANC.B9. Urine dipstick result protein,"",
https://hispethiopia.org/enable/CodeSystem/ANC.BD.FeedingOptionCS,0.1.0,draft,,ANC.BD.FeedingOptionCS,ANC. BD. Feeding Option,"",
https://hispethiopia.org/enable/CodeSystem/ANC.BDFeedingOptionsCS,0.1.0,draft,,ANC.BDFeedingOptionsCS,ANC.BD Feeding options,"",
https://hispethiopia.org/enable/CodeSystem/ANC.BDPlacentaCS,0.1.0,draft,,ANC.BDPlacentaCS,ANC.BD Placenta,"",
https://hispethiopia.org/enable/CodeSystem/ANC.BDStillBirthCS,0.1.0,draft,,ANC.BDStillBirthCS,ANC.BD Still Birth,"",
https://hispethiopia.org/enable/CodeSystem/ANC.ReasonForPregnancyOutcomeCS,0.1.0,draft,,ANC.ReasonForPregnancyOutcomeCS,ANC. Reason for Pregnancy Outcome,"",
https://hispethiopia.org/enable/CodeSystem/ANCARVRxForMotherCS,0.1.0,draft,,ANCARVRxForMotherCS,ANC ARV Rx for Mother,"",
https://hispethiopia.org/enable/CodeSystem/ANCLABAnaemiaDiagnosisCS,0.1.0,draft,,ANCLABAnaemiaDiagnosisCS,ANC LAB Anaemia diagnosis,"",
https://hispethiopia.org/enable/CodeSystem/ANCLABMalariaDiagnosisCS,0.1.0,draft,,ANCLABMalariaDiagnosisCS,ANC LAB Malaria diagnosis,"",
https://hispethiopia.org/enable/CodeSystem/ANCLABMalariaMpsCS,0.1.0,draft,,ANCLABMalariaMpsCS,ANC LAB Malaria mps,"",
https://hispethiopia.org/enable/CodeSystem/ANCLABMalePartnerSelfTestingKitResultsCS,0.1.0,draft,,ANCLABMalePartnerSelfTestingKitResultsCS,ANC LAB Male Partner self testing kit results,"",
https://hispethiopia.org/enable/CodeSystem/ANCLabEMTCTCodesCS,0.1.0,draft,,ANCLabEMTCTCodesCS,ANC Lab EMTCT Codes,"",
https://hispethiopia.org/enable/CodeSystem/ANCMUACColorCodeCS,0.1.0,draft,,ANCMUACColorCodeCS,ANC MUAC color code,"",
https://hispethiopia.org/enable/CodeSystem/ANCOUTPOSTFamilyPlanningCS,0.1.0,draft,,ANCOUTPOSTFamilyPlanningCS,ANC - OUT_POST - Family Planning,"",
https://hispethiopia.org/enable/CodeSystem/ANCPostpartumCheckTimingCS,0.1.0,draft,,ANCPostpartumCheckTimingCS,ANC - postpartum check timing,"",
https://hispethiopia.org/enable/CodeSystem/ANCRelationPresentingPartBrimOfPelvicCS,0.1.0,draft,,ANCRelationPresentingPartBrimOfPelvicCS,ANC Relation Presenting Part/Brim of pelvic,"",
https://hispethiopia.org/enable/CodeSystem/ANCSickleCellCS,0.1.0,draft,,ANCSickleCellCS,ANC Sickle cell,"",
https://hispethiopia.org/enable/CodeSystem/ANCSingleOrMultipleCS,0.1.0,draft,,ANCSingleOrMultipleCS,ANC- Single or multiple,"",
https://hispethiopia.org/enable/CodeSystem/ANCSyphilisHepatitisResultsCS,0.1.0,draft,,ANCSyphilisHepatitisResultsCS,ANC Syphilis Hepatitis results,"",
https://hispethiopia.org/enable/CodeSystem/ANCTBResultsCS,0.1.0,draft,,ANCTBResultsCS,ANC TB results,"",
https://hispethiopia.org/enable/CodeSystem/BDOtherReasonForPregnancyOutcomeCS,0.1.0,draft,,BDOtherReasonForPregnancyOutcomeCS,BD-Other Reason for Pregnancy Outcome,"",
https://hispethiopia.org/enable/CodeSystem/BDSexOfChildCS,0.1.0,draft,,BDSexOfChildCS,BD-Sex of child,"",
https://hispethiopia.org/enable/CodeSystem/FollowUpFrequencyCS,0.1.0,draft,,FollowUpFrequencyCS,Follow-up frequency,"",
https://hispethiopia.org/enable/CodeSystem/HIVStatusProfileCS,0.1.0,draft,,HIVStatusProfileCS,HIV status Profile,"",
https://hispethiopia.org/enable/CodeSystem/IptpDose112CS,0.1.0,draft,,IptpDose112CS,IPTp dose 1-12,"",
https://hispethiopia.org/enable/CodeSystem/LABViralLoadStatusCS,0.1.0,draft,,LABViralLoadStatusCS,LAB Viral load status,"",
https://hispethiopia.org/enable/CodeSystem/MaritalStatusCS,0.1.0,draft,,MaritalStatusCS,Marital Status,"",
https://hispethiopia.org/enable/CodeSystem/ModeOfDeliveryCS,0.1.0,draft,,ModeOfDeliveryCS,Mode of delivery,"",
https://hispethiopia.org/enable/CodeSystem/OccupationCS,0.1.0,draft,,OccupationCS,Occupation,"",
https://hispethiopia.org/enable/CodeSystem/PartnerHIVTestResultCS,0.1.0,draft,,PartnerHIVTestResultCS,Partner HIV test result,"",
https://hispethiopia.org/enable/CodeSystem/PositiveNegativeUnknownCS,0.1.0,draft,,PositiveNegativeUnknownCS,Positive/Negative/Unknown,"",
https://hispethiopia.org/enable/CodeSystem/PregnantWomanReceivedAsReferralFromCS,0.1.0,draft,,PregnantWomanReceivedAsReferralFromCS,Pregnant Woman Received as Referral from,"",
https://hispethiopia.org/enable/CodeSystem/TermOrPretermCS,0.1.0,draft,,TermOrPretermCS,Term or preterm,"",
https://hispethiopia.org/enable/CodeSystem/VitalStatusOfChildCS,0.1.0,draft,,VitalStatusOfChildCS,Vital status of child,"",
https://hispethiopia.org/enable/CodeSystem/WHOClinicalStageCS,0.1.0,draft,,WHOClinicalStageCS,WHO Clinical stage,"",
https://hispethiopia.org/enable/CodeSystem/YearCS,0.1.0,draft,,YearCS,Year,"",
https://hispethiopia.org/enable/CodeSystem/YesNoUnknownCS,0.1.0,draft,,YesNoUnknownCS,Yes/No/Unknown,"",
https://hispethiopia.org/enable/CodeSystem/dhis2-data-elements-cs,0.1.0,draft,,Dhis2DataElementsCS,DHIS2 Data Elements,"Code system for 315 unique DHIS2 data elements from all selected programs",
https://hispethiopia.org/enable/CodeSystem/dhis2-tracked-entity-attributes-cs,0.1.0,draft,,Dhis2TrackedEntityAttributesCS,DHIS2 Tracked Entity Attributes,"Code system for 18 unique DHIS2 tracked entity attributes",
